,gene_id,hacat_stim_1,hacat_stim_2,hacat_unstim_1,hacat_unstim_2,myla_1,myla_2,naive_T_1,naive_T_2,GM12878,hacat_stim,hacat_unstim,myla,naive_T,transcript_hacat_stim_1,transcript_hacat_stim_2,transcript_hacat_unstim_1,transcript_hacat_unstim_2,transcript_myla_1,transcript_myla_2,transcript_naive_T_1,transcript_naive_T_2,transcript_GM12878,transcript_hacat_stim,transcript_hacat_unstim,transcript_myla,transcript_naive_T,linked_SNP_hacat_stim_1,linked_SNP_hacat_stim_2,linked_SNP_hacat_unstim_1,linked_SNP_hacat_unstim_2,linked_SNP_myla_1,linked_SNP_myla_2,linked_SNP_naive_T_1,linked_SNP_naive_T_2,linked_SNP_GM12878,linked_SNP_hacat_stim,linked_SNP_hacat_unstim,linked_SNP_myla,linked_SNP_naive_T,gene_name
10,ENSG00000070614,,,,,,,,,,0.0070744729842399994,,,,,,,,,,,,,"{'ENST00000518299', 'ENST00000523767'}",,,,,,,,,,,,,"{'rs13180950_rs3792783', 'rs3792783_rs3792783', 'rs13160369_rs3792783'}",,,,NDST1
11,ENSG00000073350,,0.00021303921979799997,,,,,,0.00201190695326,,0.00041567171034,0.000780487006406,,0.0029144979190300004,,"{'ENST00000579392', 'ENST00000578363', 'ENST00000375227', 'ENST00000580578', 'ENST00000392550', 'ENST00000167462'}",,,,,,"{'ENST00000579392', 'ENST00000578363', 'ENST00000375227', 'ENST00000580578', 'ENST00000392550', 'ENST00000167462'}",,"{'ENST00000579392', 'ENST00000578363', 'ENST00000375227', 'ENST00000581713', 'ENST00000578536', 'ENST00000577200', 'ENST00000580578', 'ENST00000392550', 'ENST00000580925', 'ENST00000167462'}","{'ENST00000577200', 'ENST00000580925', 'ENST00000581713', 'ENST00000578536'}",,"{'ENST00000579392', 'ENST00000578363', 'ENST00000375227', 'ENST00000580578', 'ENST00000392550', 'ENST00000167462'}",,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",,,,,,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}","{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",LLGL2
12,ENSG00000073605,1.0,2.04514438129e-06,,,0.0020198728061099997,1.0,1.0,1.0,7.32750001138e-30,2.18116940845e-06,,0.0006725470881180001,1.0,"{'ENST00000418519', 'ENST00000394175', 'ENST00000394179', 'ENST00000360317', 'ENST00000520542', 'ENST00000309481'}","{'ENST00000418519', 'ENST00000394175', 'ENST00000394179', 'ENST00000360317', 'ENST00000520542', 'ENST00000309481'}",,,"{'ENST00000418519', 'ENST00000394175', 'ENST00000394179', 'ENST00000360317', 'ENST00000520542', 'ENST00000309481'}","{'ENST00000418519', 'ENST00000394175', 'ENST00000394179', 'ENST00000360317', 'ENST00000520542', 'ENST00000309481'}","{'ENST00000418519', 'ENST00000394175', 'ENST00000394179', 'ENST00000360317', 'ENST00000520542', 'ENST00000309481'}","{'ENST00000418519', 'ENST00000394175', 'ENST00000394179', 'ENST00000360317', 'ENST00000520542', 'ENST00000309481'}","{'ENST00000418519', 'ENST00000394175', 'ENST00000394179', 'ENST00000360317', 'ENST00000520542', 'ENST00000309481'}","{'ENST00000418519', 'ENST00000394175', 'ENST00000394179', 'ENST00000360317', 'ENST00000520542', 'ENST00000309481'}",,"{'ENST00000418519', 'ENST00000394175', 'ENST00000394179', 'ENST00000360317', 'ENST00000520542', 'ENST00000309481'}","{'ENST00000418519', 'ENST00000394175', 'ENST00000394179', 'ENST00000360317', 'ENST00000520542', 'ENST00000309481'}","{'rs201389301_rs883770', 'rs7224129_rs883770', 'rs9303280_rs883770', 'rs7219923_rs883770', 'rs58989791_rs883770', 'rs9303281_rs883770'}","{'rs201389301_rs883770', 'rs7224129_rs883770', 'rs9303280_rs883770', 'rs2941522_rs883770', 'rs9747973_rs883770', 'rs7219923_rs883770', 'rs58989791_rs883770', 'rs9303281_rs883770'}",,,"{'rs2305480_rs883770', 'rs11078926_rs883770', 'rs9303280_rs883770', 'rs12949100_rs883770', 'rs34170568_rs883770', 'rs7219923_rs883770', 'rs62067034_rs883770', 'rs883770_rs883770', 'rs36084703_rs883770', 'rs12939832_rs883770', 'rs11078928_rs883770', 'rs12453507_rs883770', 'rs11078927_rs883770', 'rs201389301_rs883770', 'rs2290400_rs883770', 'rs7224129_rs883770', 'rs56750287_rs883770', 'rs4795399_rs883770', 'rs71152624_rs883770', 'rs58989791_rs883770', 'rs2305479_rs883770', 'rs11651596_rs883770', 'rs35196450_rs883770', 'rs8067378_rs883770', 'rs8069176_rs883770', 'rs36000226_rs883770', 'rs9303281_rs883770'}","{'rs201389301_rs883770', 'rs7224129_rs883770', 'rs9303280_rs883770', 'rs7219923_rs883770', 'rs58989791_rs883770', 'rs9303281_rs883770'}","{'rs201389301_rs883770', 'rs7224129_rs883770', 'rs9303280_rs883770', 'rs7219923_rs883770', 'rs9303281_rs883770'}","{'rs201389301_rs883770', 'rs7224129_rs883770', 'rs9303280_rs883770', 'rs7219923_rs883770', 'rs9303281_rs883770'}","{'rs11658278_rs883770', 'rs9303280_rs883770', 'rs7219923_rs883770', 'rs12936231_rs883770', 'rs11557467_rs883770', 'rs11650661_rs883770', 'rs11870965_rs883770', 'rs11078925_rs883770', 'rs11655198_rs883770', 'rs12709365_rs883770', 'rs11655292_rs883770', 'rs11557466_rs883770', 'rs201389301_rs883770', 'rs7224129_rs883770', 'rs4795397_rs883770', 'rs13380815_rs883770', 'rs58989791_rs883770', 'rs34120102_rs883770', 'rs1453559_rs883770', 'rs9903250_rs883770', 'rs9905959_rs883770', 'rs35564481_rs883770', 'rs9303281_rs883770'}","{'rs201389301_rs883770', 'rs907091_rs883770', 'rs7224129_rs883770', 'rs9303280_rs883770', 'rs72538185_rs883770', 'rs2952140_rs883770', 'rs2313430_rs883770', 'rs9747973_rs883770', 'rs7219923_rs883770', 'rs58989791_rs883770', 'rs9303281_rs883770'}",,"{'rs12453507_rs883770', 'rs9906951_rs883770', 'rs201389301_rs883770', 'rs9303281_rs883770', 'rs7224129_rs883770', 'rs68122720_rs883770', 'rs9303280_rs883770', 'rs12949100_rs883770', 'rs11651596_rs883770', 'rs8067378_rs883770', 'rs8069176_rs883770', 'rs12950209_rs883770', 'rs34170568_rs883770', 'rs7219923_rs883770', 'rs12950743_rs883770', 'rs71152624_rs883770', 'rs58989791_rs883770', 'rs7359623_rs883770'}","{'rs201389301_rs883770', 'rs7224129_rs883770', 'rs9303280_rs883770', 'rs7219923_rs883770', 'rs9303281_rs883770'}",GSDMB
13,ENSG00000076706,,,,,,0.00238180299794,,,,,,1.24668505892e-05,,,,,,,{'ENST00000264036'},,,,,,{'ENST00000264036'},,,,,,,"{'rs149943776_rs11217020', 'rs10892291_rs11217020', 'rs10892292_rs11217020', 'rs10892293_rs11217020', 'rs10892290_rs11217020', 'rs874621_rs11217020', 'rs57494551_rs11217020', 'rs199725450_rs11217020'}",,,,,,"{'rs149943776_rs11217020', 'rs10892291_rs11217020', 'rs10892292_rs11217020', 'rs10892293_rs11217020', 'rs10892290_rs11217020', 'rs874621_rs11217020', 'rs57494551_rs11217020', 'rs199725450_rs11217020'}",,MCAM
14,ENSG00000079459,,,,,,,,,3.8981967819599997e-10,,,,,,,,,,,,,"{'ENST00000622850', 'ENST00000623368', 'ENST00000528643', 'ENST00000443614', 'ENST00000615631', 'ENST00000530337', 'ENST00000538689', 'ENST00000530664', 'ENST00000525777', 'ENST00000220584', 'ENST00000618539', 'ENST00000528812', 'ENST00000525900', 'ENST00000525954'}",,,,,,,,,,,,,"{'rs2736338_rs2736340', 'rs62489069_rs2736340', 'rs2409780_rs2736340', 'rs9693589_rs2736340', 'rs2618473_rs2736340', 'rs2618444_rs2736340', 'rs922483_rs2736340', 'rs1478901_rs2736340', 'rs4840568_rs2736340', 'rs2736340_rs2736340', 'rs4840565_rs2736340', 'rs998683_rs2736340', 'rs2736332_rs2736340', 'rs2061831_rs2736340', 'rs5889371_rs2736340', 'rs5889367_rs2736340', 'rs1382568_rs2736340', 'rs35393613_rs2736340', 'rs2736337_rs2736340', 'rs13277113_rs2736340', 'rs2736336_rs2736340', 'rs2618476_rs2736340'}",,,,,FDFT1
15,ENSG00000082701,,,,,,,6.67519249496e-18,1.3948089500799994e-12,,,,,1.4387706109099996e-26,,,,,,,"{'ENST00000650344', 'ENST00000264235', 'ENST00000316626'}","{'ENST00000650344', 'ENST00000264235', 'ENST00000316626'}",,,,,"{'ENST00000650344', 'ENST00000264235', 'ENST00000316626'}",,,,,,,"{'rs71767581_rs9884090', 'rs12636784_rs9884090'}","{'rs71767581_rs9884090', 'rs12636784_rs9884090'}",,,,,"{'rs1131265_rs9884090', 'rs12695386_rs9884090', 'rs12636784_rs9884090', 'rs71767581_rs9884090', 'rs2293370_rs9884090'}",GSK3B
16,ENSG00000085377,,,,,,,,,,0.00033702517638599996,,0.0009156205016240001,,,,,,,,,,,{'ENST00000369110'},,{'ENST00000369110'},,,,,,,,,,,{'rs671116_rs633724'},,{'rs3840138_rs633724'},,PREP
17,ENSG00000086589,,,,,,,,,,,,0.0024037011348100002,,,,,,,,,,,,,"{'ENST00000521464', 'ENST00000447771', 'ENST00000199814', 'ENST00000518917'}",,,,,,,,,,,,,{'rs3792783_rs3792783'},,RBM22
18,ENSG00000092931,,,,,,,,,,,,,0.00848503804097,,,,,,,,,,,,,"{'ENST00000590514', 'ENST00000588460', 'ENST00000586622', 'ENST00000590393', 'ENST00000336509', 'ENST00000591864', 'ENST00000586689', 'ENST00000621483', 'ENST00000587661', 'ENST00000593181', 'ENST00000355954'}",,,,,,,,,,,,,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",MFSD11
19,ENSG00000099849,,6.06457650404e-05,,2.00956550597e-07,,,0.00116590216153,0.00051264665551,3.19201431496e-08,6.82132609494e-06,2.04408380084e-05,,2.81089050177e-05,,"{'ENST00000431809', 'ENST00000397582', 'ENST00000528736', 'ENST00000454668', 'ENST00000397583'}",,"{'ENST00000431809', 'ENST00000397582', 'ENST00000528736', 'ENST00000454668', 'ENST00000397583'}",,,"{'ENST00000431809', 'ENST00000397582', 'ENST00000528736', 'ENST00000454668', 'ENST00000397583'}","{'ENST00000431809', 'ENST00000397582', 'ENST00000528736', 'ENST00000454668', 'ENST00000397583'}","{'ENST00000431809', 'ENST00000397582', 'ENST00000528736', 'ENST00000454668', 'ENST00000397583'}","{'ENST00000431809', 'ENST00000397582', 'ENST00000528736', 'ENST00000454668', 'ENST00000397583'}","{'ENST00000431809', 'ENST00000397582', 'ENST00000528736', 'ENST00000454668', 'ENST00000397583'}",,"{'ENST00000431809', 'ENST00000397582', 'ENST00000528736', 'ENST00000454668', 'ENST00000397583'}",,"{'rs7932229_rs6598008', 'rs2740375_rs6598008', 'rs2740380_rs6598008', 'rs7120313_rs6598008', 'rs6598008_rs6598008'}",,"{'rs7120313_rs6598008', 'rs7932229_rs6598008'}",,,"{'rs2740380_rs6598008', 'rs6598008_rs6598008', 'rs2740375_rs6598008'}","{'rs2740375_rs6598008', 'rs7120313_rs6598008', 'rs2740380_rs6598008', 'rs6598008_rs6598008', 'rs4963140_rs6598008'}","{'rs7932229_rs6598008', 'rs2740375_rs6598008', 'rs2740380_rs6598008', 'rs7120313_rs6598008', 'rs6598008_rs6598008'}","{'rs7932229_rs6598008', 'rs2740375_rs6598008', 'rs2740380_rs6598008', 'rs7120313_rs6598008', 'rs6598008_rs6598008'}","{'rs7120313_rs6598008', 'rs7932229_rs6598008'}",,"{'rs2740380_rs6598008', 'rs6598008_rs6598008', 'rs2740375_rs6598008'}",RASSF7
20,ENSG00000103653,1.0,0.000393226865704,0.000611956307132,0.00011469233640999999,1.8163117225099998e-08,0.000181315301973,2.3156343296599996e-19,6.099873312039997e-45,4.2175531626199993e-22,0.00143517845638,5.186717524050001e-09,1.16851339179e-11,7.68956221898e-43,{'ENST00000567571'},"{'ENST00000220003', 'ENST00000567123', 'ENST00000569462', 'ENST00000569915', 'ENST00000439220', 'ENST00000567571'}","{'ENST00000220003', 'ENST00000567123', 'ENST00000569462', 'ENST00000569915', 'ENST00000439220', 'ENST00000567571'}","{'ENST00000220003', 'ENST00000567123', 'ENST00000569462', 'ENST00000569915', 'ENST00000439220', 'ENST00000567571'}","{'ENST00000220003', 'ENST00000567123', 'ENST00000569462', 'ENST00000569915', 'ENST00000439220', 'ENST00000567571'}","{'ENST00000567571', 'ENST00000567123', 'ENST00000569915', 'ENST00000569462', 'ENST00000439220', 'ENST00000220003'}","{'ENST00000567571', 'ENST00000569915'}","{'ENST00000567571', 'ENST00000569915'}","{'ENST00000567571', 'ENST00000567123', 'ENST00000569915', 'ENST00000569462', 'ENST00000439220', 'ENST00000220003'}","{'ENST00000220003', 'ENST00000567123', 'ENST00000569462', 'ENST00000569915', 'ENST00000439220', 'ENST00000567571'}","{'ENST00000220003', 'ENST00000567123', 'ENST00000569462', 'ENST00000569915', 'ENST00000439220', 'ENST00000567571'}","{'ENST00000567571', 'ENST00000567123', 'ENST00000569915', 'ENST00000569462', 'ENST00000439220', 'ENST00000220003'}","{'ENST00000567571', 'ENST00000569915'}",{'rs1378941_rs1378942'},"{'rs1378941_rs1378942', 'rs35206230_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs34862454_rs1378942', 'rs12898997_rs1378942', 'rs2168518_rs1378942'}","{'rs1378941_rs1378942', 'rs35206230_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs34862454_rs1378942', 'rs12898997_rs1378942', 'rs2168518_rs1378942'}","{'rs1378941_rs1378942', 'rs35206230_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs34862454_rs1378942', 'rs11072508_rs1378942', 'rs12898997_rs1378942', 'rs138783032_rs1378942', 'rs4886410_rs1378942', 'rs12909307_rs1378942', 'rs2168518_rs1378942', 'rs12903541_rs1378942', 'rs11632414_rs1378942'}","{'rs1378941_rs1378942', 'rs35206230_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs34862454_rs1378942', 'rs12898997_rs1378942', 'rs2168518_rs1378942'}","{'rs1378940_rs1378942', 'rs1378941_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942', 'rs12898997_rs1378942', 'rs4886410_rs1378942', 'rs2168518_rs1378942', 'rs62006566_rs1378942', 'rs62006567_rs1378942', 'rs3784789_rs1378942'}","{'rs1378941_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942', 'rs12898997_rs1378942', 'rs138783032_rs1378942', 'rs4886410_rs1378942', 'rs12909307_rs1378942', 'rs2168518_rs1378942', 'rs12903541_rs1378942', 'rs11632414_rs1378942'}","{'rs1378941_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942', 'rs12898997_rs1378942', 'rs138783032_rs1378942', 'rs4886410_rs1378942', 'rs12909307_rs1378942', 'rs2168518_rs1378942', 'rs12903541_rs1378942', 'rs11632414_rs1378942'}","{'rs1378940_rs1378942', 'rs1378941_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942', 'rs12898997_rs1378942', 'rs4886410_rs1378942', 'rs2168518_rs1378942', 'rs62006566_rs1378942', 'rs62006567_rs1378942', 'rs3784789_rs1378942'}","{'rs11636952_rs1378942', 'rs1378941_rs1378942', 'rs35206230_rs1378942', 'rs1378942_rs1378942', 'rs34862454_rs1378942', 'rs12905199_rs1378942', 'rs12898997_rs1378942', 'rs2168518_rs1378942'}","{'rs1378941_rs1378942', 'rs35206230_rs1378942', 'rs1378942_rs1378942', 'rs12905199_rs1378942', 'rs34862454_rs1378942', 'rs11072508_rs1378942', 'rs12898997_rs1378942', 'rs138783032_rs1378942', 'rs4886410_rs1378942', 'rs12909307_rs1378942', 'rs2168518_rs1378942', 'rs12903541_rs1378942', 'rs11632414_rs1378942'}","{'rs1378940_rs1378942', 'rs1378941_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942', 'rs12898997_rs1378942', 'rs4886410_rs1378942', 'rs2168518_rs1378942', 'rs62006566_rs1378942', 'rs62006567_rs1378942', 'rs3784789_rs1378942'}","{'rs1378941_rs1378942', 'rs12905199_rs1378942', 'rs11072508_rs1378942', 'rs12898997_rs1378942', 'rs138783032_rs1378942', 'rs4886410_rs1378942', 'rs12909307_rs1378942', 'rs2168518_rs1378942', 'rs12903541_rs1378942', 'rs11632414_rs1378942'}",CSK
21,ENSG00000104388,,,,,,,,,,0.000221897002909,,,,,,,,,,,,,"{'ENST00000529579', 'ENST00000531289', 'ENST00000262646'}",,,,,,,,,,,,,"{'rs612558_rs685985', 'rs673802_rs685985', 'rs687351_rs685985', 'rs657718_rs685985', 'rs685985_rs685985', 'rs11452056_rs685985', 'rs686852_rs685985'}",,,,RAB2A
22,ENSG00000108298,,,,,0.000190109776213,,,,,,,0.0015761658521,,,,,,"{'ENST00000582193', 'ENST00000579260', 'ENST00000225430', 'ENST00000579374'}",,,,,,,"{'ENST00000582193', 'ENST00000579260', 'ENST00000225430', 'ENST00000579374'}",,,,,,"{'rs9747973_rs883770', 'rs2941522_rs883770'}",,,,,,,"{'rs9747973_rs883770', 'rs2941522_rs883770'}",,RPL19
23,ENSG00000108344,0.00126838455602,1.94787376205e-07,,7.76032378896e-05,1.05222931774e-05,3.12646518174e-05,0.005768323009330001,0.00367473672157,3.32266621967e-34,9.65485869779e-08,5.98690414504e-05,2.3653265920399998e-11,,"{'ENST00000540504', 'ENST00000264639'}","{'ENST00000540504', 'ENST00000264639'}",,"{'ENST00000540504', 'ENST00000264639'}","{'ENST00000540504', 'ENST00000264639'}","{'ENST00000540504', 'ENST00000264639'}","{'ENST00000540504', 'ENST00000264639'}","{'ENST00000540504', 'ENST00000264639'}","{'ENST00000540504', 'ENST00000264639'}","{'ENST00000540504', 'ENST00000264639'}","{'ENST00000540504', 'ENST00000264639'}","{'ENST00000540504', 'ENST00000264639'}",,"{'rs72538185_rs883770', 'rs2941522_rs883770'}","{'rs9747973_rs883770', 'rs2941522_rs883770'}",,"{'rs9747973_rs883770', 'rs2941522_rs883770'}","{'rs4795401_rs883770', 'rs9303280_rs883770', 'rs1031458_rs883770', 'rs7219923_rs883770', 'rs8074437_rs883770', 'rs1031460_rs883770', 'rs7216558_rs883770', 'rs11078925_rs883770', 'rs11655198_rs883770', 'rs1011082_rs883770', 'rs11557466_rs883770', 'rs921649_rs883770', 'rs201389301_rs883770', 'rs4065275_rs883770', 'rs1008723_rs883770', 'rs7221605_rs883770', 'rs7224129_rs883770', 'rs8065777_rs883770', 'rs4795397_rs883770', 'rs2941522_rs883770', 'rs56380902_rs883770', 'rs58989791_rs883770', 'rs150597688_rs883770', 'rs34120102_rs883770', 'rs1453559_rs883770', 'rs869402_rs883770', 'rs4795400_rs883770', 'rs921650_rs883770', 'rs6503524_rs883770', 'rs72538185_rs883770', 'rs143385463_rs883770', 'rs7216389_rs883770', 'rs35564481_rs883770', 'rs9303281_rs883770'}","{'rs11658278_rs883770', 'rs12936231_rs883770', 'rs11557467_rs883770', 'rs11650661_rs883770', 'rs11870965_rs883770', 'rs11078925_rs883770', 'rs11655198_rs883770', 'rs12709365_rs883770', 'rs11655292_rs883770', 'rs11557466_rs883770', 'rs4795397_rs883770', 'rs2941522_rs883770', 'rs13380815_rs883770', 'rs9747973_rs883770', 'rs34120102_rs883770', 'rs1453559_rs883770', 'rs9903250_rs883770', 'rs9905959_rs883770', 'rs35564481_rs883770'}","{'rs34120102_rs883770', 'rs12936231_rs883770', 'rs1453559_rs883770', 'rs11557467_rs883770', 'rs11650661_rs883770', 'rs9903250_rs883770', 'rs9905959_rs883770', 'rs11658278_rs883770', 'rs11870965_rs883770', 'rs11078925_rs883770', 'rs11655198_rs883770', 'rs4795397_rs883770', 'rs12709365_rs883770', 'rs13380815_rs883770', 'rs11655292_rs883770', 'rs35564481_rs883770', 'rs11557466_rs883770'}","{'rs4065275_rs883770', 'rs12603332_rs883770'}","{'rs12939457_rs883770', 'rs34189114_rs883770', 'rs11658278_rs883770', 'rs200216139_rs883770', 'rs71355426_rs883770', 'rs59716545_rs883770', 'rs2313430_rs883770', 'rs12936231_rs883770', 'rs11557467_rs883770', 'rs11650661_rs883770', 'rs11870965_rs883770', 'rs1054609_rs883770', 'rs10852936_rs883770', 'rs11078925_rs883770', 'rs11655198_rs883770', 'rs36038753_rs883770', 'rs12709365_rs883770', 'rs11655292_rs883770', 'rs35569035_rs883770', 'rs11557466_rs883770', 'rs367998020_rs883770', 'rs9303277_rs883770', 'rs9909593_rs883770', 'rs35736272_rs883770', 'rs4795397_rs883770', 'rs2941522_rs883770', 'rs2952140_rs883770', 'rs9907088_rs883770', 'rs13380815_rs883770', 'rs907091_rs883770', 'rs34120102_rs883770', 'rs9903250_rs883770', 'rs9905959_rs883770', 'rs9891174_rs883770', 'rs72538185_rs883770', 'rs2952144_rs883770', 'rs36095411_rs883770', 'rs71152606_rs883770', 'rs9910826_rs883770', 'rs10852935_rs883770', 'rs11658993_rs883770'}","{'rs907091_rs883770', 'rs72538185_rs883770', 'rs2941522_rs883770', 'rs2952140_rs883770', 'rs2313430_rs883770', 'rs9747973_rs883770'}","{'rs907091_rs883770', 'rs72538185_rs883770', 'rs2941522_rs883770', 'rs2952140_rs883770', 'rs2313430_rs883770', 'rs9747973_rs883770'}","{'rs11658278_rs883770', 'rs9303280_rs883770', 'rs1031458_rs883770', 'rs7219923_rs883770', 'rs8074437_rs883770', 'rs1031460_rs883770', 'rs12936231_rs883770', 'rs11557467_rs883770', 'rs11650661_rs883770', 'rs11870965_rs883770', 'rs11078925_rs883770', 'rs11655198_rs883770', 'rs12709365_rs883770', 'rs11655292_rs883770', 'rs11557466_rs883770', 'rs201389301_rs883770', 'rs4065275_rs883770', 'rs7224129_rs883770', 'rs8065777_rs883770', 'rs4795397_rs883770', 'rs2941522_rs883770', 'rs12603332_rs883770', 'rs13380815_rs883770', 'rs58989791_rs883770', 'rs34120102_rs883770', 'rs1453559_rs883770', 'rs9903250_rs883770', 'rs9905959_rs883770', 'rs72538185_rs883770', 'rs143385463_rs883770', 'rs35564481_rs883770', 'rs9303281_rs883770'}",,PSMD3
24,ENSG00000108469,,,,,,,2.47643652716e-06,0.005626573172590001,,,,,3.3298431925800003e-08,,,,,,,"{'ENST00000578201', 'ENST00000420326', 'ENST00000580078', 'ENST00000584999', 'ENST00000317905', 'ENST00000340830', 'ENST00000423245'}","{'ENST00000578201', 'ENST00000420326', 'ENST00000580078', 'ENST00000584999', 'ENST00000317905', 'ENST00000340830', 'ENST00000423245'}",,,,,"{'ENST00000578201', 'ENST00000420326', 'ENST00000580078', 'ENST00000584999', 'ENST00000317905', 'ENST00000340830', 'ENST00000423245'}",,,,,,,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}","{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",,,,,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",RECQL5
